Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-410.5372	-550.5061	139.9689	1.710532	1.149857
6	-410.9948	-551.2625	140.2677	1.667968	0.8983348
12	-406.8121	-547.1057	140.2937	1.488607	1.055777
18	-407.5873	-547.2867	139.6994	1.579113	1.474774
24	-410.4153	-549.9006	139.4853	1.367485	1.78235
30	-410.9351	-550.8694	139.9343	1.46098	1.384938
36	-409.9905	-550.1442	140.1537	1.547494	1.130513
42	-408.7124	-548.8804	140.168	1.57847	1.089318
48	-413.064	-552.8645	139.8005	1.548179	1.421171
54	-409.773	-549.9849	140.212	1.574236	1.052035
60	-403.0507	-543.0573	140.0066	1.615997	1.19935
66	-397.3681	-537.7104	140.3423	1.681791	0.789608
72	-418.2977	-558.3702	140.0726	1.916382	0.8353491
78	-417.9857	-558.1795	140.1939	1.916382	0.6467559
84	-420.4207	-560.5847	140.1641	1.971935	0.5756318
90	-409.4378	-549.4622	140.0244	2.102915	0.6039992
96	-409.9093	-550.0665	140.1572	1.97015	0.6039992
102	-423.7203	-563.9778	140.2575	1.80903	0.7272872
108	-414.8549	-554.5813	139.7264	2.40292	0.5980284
114	-405.4316	-545.5039	140.0723	2.068279	0.5557088
120	-407.8051	-547.7263	139.9213	1.769538	1.139804
126	-410.8803	-551.0818	140.2015	1.645287	0.9926795
132	-411.8089	-551.6926	139.8837	1.746261	1.193041
138	-404.2978	-544.3409	140.0431	1.767471	1.028562
144	-398.1563	-538.1999	140.0436	1.651493	1.135952
150	-407.9453	-548.1309	140.1856	1.772426	0.8726767
156	-411.8897	-552.0194	140.1297	1.828247	0.8726767
162	-415.4955	-555.3854	139.8899	1.973893	0.9754563
168	-423.3473	-563.5973	140.25	1.632078	0.9564681
174	-424.416	-564.6503	140.2343	1.796664	0.7802007
180	-409.1454	-549.1441	139.9987	1.511028	1.293667
186	-408.7112	-548.518	139.8068	1.864011	1.157483
192	-403.0626	-543.347	140.2844	1.729602	0.8032266
198	-401.0248	-541.3897	140.3648	1.710289	0.7132275
204	-407.6982	-548.0079	140.3097	1.533428	0.9964522
210	-407.4722	-547.4321	139.9599	1.332675	1.464117
216	-418.4795	-558.5219	140.0424	1.471139	1.290535
222	-418.6237	-558.8502	140.2266	1.800744	0.785199
228	-419.3343	-559.4712	140.137	1.94218	0.7064513
